rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
319,Loyola MD,Pat,9-22,95.67157259545614,317,110.01964650055899,287,0.16700775387429417,319,9,22,6,12,6-12,0.3723406996057062,0.41095090466149364,0.33743177741646896,0.3723406996057062,0.41095090466149364,0.33743177741646896,0.8983681545891439,0.8576978436144546,102.26013144484699,106.83793369994272,102.26013144484699,106.83793369994272,95.61958325382832,110.56889569199545,104.67307916984515,115.9712011285783,0.23527716296859955,1,-0.024957595647914332,1213.0,1336.0,1240.4375000000002,0.9778807880284172,1.0770393510354208,0,0.3333333333333333,-17.363244907035963,323,229,69.72671290562134
320,American,Pat,6-24,96.47929131129311,307,111.09520627072132,305,0.16490439359061967,320,6,24,3,15,3-15,0.3717750600294236,0.43412786081911486,0.33766744969012047,0.3717750600294236,0.43412786081911486,0.33766744969012047,0.8804440832451129,0.7940969242757976,101.95450759562385,107.1118857346433,101.95450759562385,107.1118857346433,93.92192011667227,107.80486222889117,88.56059202374139,112.49416299584885,0.06003216424660884,3,-0.11530253950232255,1157.0,1279.0,1210.1874999999995,0.9560501988328258,1.056861023601715,0,0.16666666666666666,-19.04312118292869,336,342,67.6231137689103
321,Texas A&M Corpus Chris,Slnd,11-18,93.6525467663234,333,107.9210611354004,247,0.1637212304934164,321,11,18,8,10,8-10,0.3280491086478305,0.3987566394220813,0.29464835118449817,0.3280491086478305,0.3987566394220813,0.29464835118449817,0.9054284588978009,0.8336806827165433,100.39855551751496,106.40046110001404,100.39855551751496,106.40046110001404,93.36678796895525,107.22627108430788,94.49548301167844,97.37594805233245,0.4145194985344868,2,-0.014540597710540504,1229.0,1284.0,1265.7749999999996,0.9709466532361599,1.0143982935355813,0,0.4444444444444444,-13.97771762001795,282,207,69.04198462601961
322,Jacksonville,ASun,15-18,93.59536741285626,334,107.8665583658428,245,0.16355505479534332,322,15,18,8,6,8-6,0.33316808527399966,0.34003753893461963,0.3183677378576366,0.33316808527399966,0.34003753893461963,0.3183677378576366,0.8926346180819961,0.8581300721815575,102.4485668574724,107.78312209090446,102.4485668574724,107.78312209090446,93.2939420708955,103.94791804147313,96.76407630306299,123.96311261052837,0.05475141979442697,2,0.04622317313629548,1001.0,1031.0,1009.5124999999999,0.9915677121382847,1.021285026188383,0,0.5714285714285714,-13.065715463453952,265,66,69.67707307489749
323,North Carolina A&T,MEAC,20-15,96.78633113631622,302,111.9098332618557,313,0.15846969318833104,323,20,15,11,5,11-5,0.25382618020488534,0.39573739879547204,0.11904491056591048,0.25382618020488534,0.39573739879547204,0.11904491056591048,0.9193228838455922,0.844743847506675,98.28149994842222,109.89877697238569,98.28149994842222,109.89877697238569,96.85725250906673,113.20703317186846,96.2268114880014,104.52252363275952,0.27868628133476503,2,0.1014993860345958,1220.0,1170.0,1137.7125,1.0723271476757088,1.0283793137545731,0,0.6875,-10.278261358583187,209,9,70.0856606122143
324,North Carolina Central,MEAC,19-16,94.99203477239516,322,110.28967272160219,293,0.1522388367580374,324,19,16,9,7,9-7,0.22601132612548483,0.35859691376572556,0.11983205594357486,0.22601132612548483,0.35859691376572556,0.11983205594357486,0.9424164426826488,0.8857828783114375,97.83921689556274,110.74511507019571,97.83921689556274,110.74511507019571,95.66884184846946,113.82975212575903,0,0,0,0,0.044804752555952565,1155.0,1135.0,1092.8874999999998,1.0568333886150223,1.0385332433576193,0,0.5625,-12.025721414555392,245,73,66.37783244112892
325,Cal St. Northridge,BW,6-24,97.32398559773782,297,113.18047875917152,323,0.14984851615263642,325,6,24,3,13,3-13,0.3976883688942401,0.363521216874462,0.427584626911546,0.3976883688942401,0.363521216874462,0.427584626911546,0.8965781615659115,0.8904725446755787,101.88927863228932,105.10890164971578,101.88927863228932,105.10890164971578,97.37589655698636,112.65514152644796,0,0,0,0,-0.09139505452966312,1037.0,1177.0,1073.1875,0.9662803564148855,1.096732863549007,0,0.1875,-19.305172882360683,339,335,66.96722181555187
326,Houston Baptist,Slnd,6-25,99.18118805469561,260,115.40124850802349,338,0.14907577457215918,326,6,25,2,16,2-16,0.38965621219105545,0.5118518956733314,0.3014037741205227,0.38965621219105545,0.5118518956733314,0.3014037741205227,0.8534795384527436,0.74089105729702,102.42996728408268,105.01409561396973,102.42996728408268,105.01409561396973,97.86245987623715,116.27505069820603,100.9121272910047,111.85530028796208,0.2343349009279549,4,-0.14741575082364344,1353.0,1523.0,1362.6624999999997,0.9929091025840957,1.1176648656582244,0,0.1111111111111111,-18.84132958774188,334,349,74.64690052962908
327,Morgan St.,MEAC,13-19,95.38202695899017,321,111.16383609684391,306,0.14668742950247313,327,13,19,7,9,7-9,0.24087479732149086,0.4030233339685868,0.1270260324194246,0.24087479732149086,0.4030233339685868,0.1270260324194246,0.9309145690389121,0.8597903574934731,97.92559839655517,110.19189755507723,97.92559839655517,110.19189755507723,93.77536596055415,110.65501098700744,73.71656456504219,117.50448624946796,0.004670241540177155,1,-0.049151155773115185,1196.0,1163.0,1158.5875,1.0322914756114665,1.0038085168362336,0,0.4375,-15.813834897418596,304,284,69.95865077432812
328,Southern,SWAC,15-18,93.53178822000751,335,109.40509365707115,276,0.14152331750562205,328,15,18,10,8,10-8,0.2792759225650082,0.500924919594073,0.13947633159859166,0.2792759225650082,0.500924919594073,0.13947633159859166,0.8936308632214676,0.7616160922165128,98.24230330009912,108.424088060565,98.24230330009912,108.424088060565,93.093192451824,107.64314072501243,100.05446313828209,100.36624331671557,0.49105608259077166,2,-0.003302937229301861,1254.0,1225.0,1256.875,0.9977125808055693,0.9746394828443561,0,0.5555555555555556,-13.267225529213068,270,176,69.12101873150888
329,USC Upstate,ASun,7-25,105.14540808384464,148,123.01104447673339,351,0.14128062777147263,329,7,25,2,12,2-12,0.3755860009801138,0.4040807241679366,0.3215857100461855,0.3755860009801138,0.4040807241679366,0.3215857100461855,0.8789541112533328,0.8396919339880002,102.70312859640282,105.48425928019094,102.70312859640282,105.48425928019094,103.75233092241662,123.0882818129405,95.28726472566389,108.35822413572593,0.18568670648702004,3,-0.11133767496779967,1117.0,1255.0,1048.3249999999998,1.0655092647795295,1.1971478310638402,0,0.14285714285714285,-19.52351170684379,340,340,70.12722015152775
330,Maine,AE,6-26,91.0265242485624,342,107.15554950911645,232,0.13284881432744583,330,6,26,3,13,3-13,0.40880692304552396,0.3994685670972759,0.39673073873778025,0.40880692304552396,0.3994685670972759,0.39673073873778025,0.8747225982797368,0.8477522002820677,102.91983159032831,105.21819596464465,102.91983159032831,105.21819596464465,93.37992250482223,109.8182400762843,70.83772396845598,108.18932001067054,0.007613828516235042,1,-0.0716048570197631,1094.0,1243.0,1153.4375,0.9484692495258737,1.0776483337848821,0,0.1875,-20.24762431073439,344,321,72.22511754299838
331,Cal Poly,BW,9-22,96.25088106303684,311,113.59003164105104,324,0.12956248559358294,331,9,22,4,12,4-12,0.44037045452661555,0.44031752057122037,0.4301560897216401,0.44037045452661555,0.44031752057122037,0.4301560897216401,0.8889526623545477,0.8770683747839625,103.02950003727145,104.33191045454527,103.02950003727145,104.33191045454527,97.42763393808117,115.54643417310461,0,0,0,0,0.059021259094184125,1094.0,1247.0,1116.6375,0.9797270824237946,1.116745586638457,0,0.25,-16.755224698211894,318,50,67.41593099046769
332,Northern Arizona,BSky,5-27,92.24581004011021,341,108.86851201870343,269,0.12950237949388396,332,6,26,2,16,2-16,0.47563370729999555,0.47456951659696117,0.4653817540074484,0.47563370729999555,0.47456951659696117,0.4653817540074484,0.8519953212169553,0.8123609668437856,104.71651596422845,104.14582840497224,104.71651596422845,104.14582840497224,92.62590407940596,109.03596052617854,90.58682911847556,109.19877770363956,0.1044338737313649,3,-0.05401311590552546,1184.0,1395.0,1263.3875000000003,0.9371629844366829,1.104174293318558,0,0.1111111111111111,-20.2218671645943,343,294,70.24969187820535
333,Arkansas Pine Bluff,SWAC,14-21,92.74982860744244,340,110.2272100314745,290,0.12075114779981352,333,14,21,12,6,12-6,0.30528286728567705,0.5458004246112359,0.14182135072211433,0.30528286728567705,0.5458004246112359,0.14182135072211433,0.9062154498134211,0.7987904235288993,98.4068665274225,107.92913352567666,98.4068665274225,107.92913352567666,93.88876170782333,106.59477694704006,78.55173843941228,101.10278069365188,0.052036453805599514,1,0.058410272085843984,1269.0,1193.0,1256.3124999999998,1.010099000049749,0.9496044972886922,0,0.6666666666666666,-16.32237911940797,312,51,68.81136107185489
334,Presbyterian,BSth,11-21,96.47594840833591,308,115.26667263973629,337,0.11440875580114339,334,11,21,4,14,4-14,0.349402092965246,0.34037490876435145,0.35433266739662694,0.349402092965246,0.34037490876435145,0.35433266739662694,0.8931245178847809,0.8406464113901743,101.35735840600366,106.23400871818538,101.35735840600366,106.23400871818538,95.37975596182895,115.35832216620734,98.14680016032617,96.78512190588613,0.5400805447305235,3,0.026546806352475416,1103.0,1257.0,1132.75,0.9737364820128007,1.1096888104171265,0,0.2222222222222222,-16.199503822404033,310,100,64.5868767154583
335,VMI,SC,9-21,89.25835704832889,347,106.67933935234105,220,0.11401568516683963,335,9,21,4,14,4-14,0.3988823087483852,0.36672323199672446,0.4304241364375051,0.3988823087483852,0.36672323199672446,0.4304241364375051,0.8799659296515006,0.8599662745326295,103.62568062782329,107.15287083792018,103.62568062782329,107.15287083792018,87.49130422498706,107.33726727679938,85.17325329285244,100.30612986683832,0.13230819779390787,2,0.023513404438847585,1120.0,1362.0,1258.0624999999998,0.8902578369516619,1.0826171195787175,0,0.2222222222222222,-15.77726174693817,303,112,70.12271067964697
336,Incarnate Word,Slnd,7-21,94.48773674862451,327,113.86803031284006,328,0.10474722265024093,336,7,21,2,16,2-16,0.3347681639343703,0.3690418105259324,0.31572724916128,0.3347681639343703,0.3690418105259324,0.31572724916128,0.8774691707046987,0.778278825265018,101.32056651808075,105.37051519040135,101.32056651808075,105.37051519040135,94.41018271797377,116.54403173069667,95.61673042594066,100.90955590670018,0.34987619870137115,3,-0.09449629264328724,1203.0,1412.0,1258.7125,0.9557385026366226,1.1217811851395771,0,0.1111111111111111,-16.451681917947397,315,337,70.64500233292698
337,Alcorn St.,SWAC,11-21,94.39849328716173,328,114.36614052156114,330,0.09915763690729813,337,11,21,7,11,7-11,0.2863641474672524,0.4810512645775789,0.14427117048101556,0.2863641474672524,0.4810512645775789,0.14427117048101556,0.8955845183374882,0.779052400170743,99.38915554668586,108.02585467918189,99.38915554668586,108.02585467918189,94.52107511508864,112.95803130081289,98.84107304713525,110.75586484850402,0.21267533459343013,2,-0.05599630341383066,1261.0,1271.0,1244.8375000000003,1.012983622360348,1.0210167993814452,0,0.3888888888888889,-16.3728259768739,314,298,69.22542126059331
338,Jackson St.,SWAC,12-20,89.21460008231904,348,108.24053253437827,260,0.09769706494344557,338,12,20,9,9,9-9,0.27775203576596813,0.46945133979949083,0.1444373382293283,0.27775203576596813,0.46945133979949083,0.1444373382293283,0.9153480143070089,0.8253146820745213,99.02430234158435,109.45450652894236,99.02430234158435,109.45450652894236,89.33641591896964,108.08629944599427,88.71764884680658,109.55050316094334,0.08123692495293779,1,0.008931644852269438,1149.0,1179.0,1205.5500000000002,0.9530919497324871,0.9779768570362074,0,0.5,-16.033946692113485,307,145,64.90855209613291
339,Howard,MEAC,10-23,98.44128315987363,277,119.44145851383294,349,0.0976414195365732,339,10,23,7,9,7-9,0.2960362856603607,0.478540358627901,0.1275130193216022,0.2960362856603607,0.478540358627901,0.1275130193216022,0.9055549246595792,0.8238563983274163,99.11153298314983,108.47870797975216,99.11153298314983,108.47870797975216,101.0072641363492,122.88470823589323,99.53708669512001,119.72093152313218,0.10685450792295129,1,-0.037606346234122956,1289.0,1317.0,1181.0875,1.0913670663689183,1.1150740313482277,0,0.4375,-18.570758013685328,331,263,71.39783730294317
340,Bryant,NEC,3-28,98.34269680015794,278,119.80518967102745,350,0.09362121645681692,340,3,28,2,16,2-16,0.3765336696028801,0.5154703402148674,0.27619051860533356,0.3765336696028801,0.5154703402148674,0.27619051860533356,0.8895384661923144,0.8038590560020334,101.37159265426324,106.25718658022669,101.37159265426324,106.25718658022669,99.8513648356747,121.35771580496413,92.96371476488392,106.88731154492167,0.16728292104639716,3,-0.09963543778858089,1322.0,1495.0,1280.9875,1.0320163155378175,1.167068374984143,0,0.1111111111111111,-23.03366457091717,350,338,71.32691695501146
341,Longwood,BSth,7-26,89.36990168090486,346,109.15598236391281,272,0.09112873774734666,341,7,26,3,15,3-15,0.37273289082478067,0.3890363728747103,0.3569784281730897,0.37273289082478067,0.3890363728747103,0.3569784281730897,0.9036508298313032,0.8658533729705838,102.29348445767359,105.98571304137892,102.29348445767359,105.98571304137892,89.65726013850484,110.44204260383535,84.78260989763969,96.64132528750585,0.1816016009788243,1,-0.033673781558171606,1130.0,1339.0,1235.7749999999999,0.9144059395925634,1.0835305779773827,0,0.16666666666666666,-21.235198835302015,347,250,70.34238515659015
342,Alabama St.,SWAC,8-23,94.33998883159109,329,115.88975539631564,340,0.0858068333563506,342,8,23,8,10,8-10,0.32053557529241633,0.579048162739337,0.1457923340136051,0.32053557529241633,0.579048162739337,0.1457923340136051,0.8868515482666282,0.7483990286679586,99.1435085554636,107.72116417640429,99.1435085554636,107.72116417640429,95.6582643257773,116.70641726471344,94.50651688815094,115.29616976126609,0.0922382333039383,3,-0.02534238979424952,1284.0,1310.0,1253.2625,1.024525987173477,1.0452718404963046,0,0.4444444444444444,-18.206319123171728,329,231,70.21551883851016
343,South Carolina St.,MEAC,10-22,96.14043630054394,313,119.19265888769868,346,0.0778654790257532,343,10,22,6,10,6-10,0.30601644633865055,0.48358227996521824,0.1495065408659938,0.30601644633865055,0.48358227996521824,0.1495065408659938,0.8971843707811975,0.8068808180477856,99.6771751984598,108.42751168866343,99.6771751984598,108.42751168866343,96.81239962394591,120.3199567556599,101.08978758491213,115.10286971988135,0.18348728535865672,2,-0.0009086357622648533,1211.0,1281.0,1162.3999999999999,1.0418100481761874,1.102030282174811,0,0.375,-17.32129172383025,322,169,71.90862799859845
344,Chicago St.,WAC,3-29,94.89683124463568,324,117.97487449172824,345,0.07562467051360706,344,3,29,1,13,1-13,0.5289935930490344,0.5453194019055582,0.4903366316811741,0.5289935930490344,0.5453194019055582,0.4903366316811741,0.8012580843699483,0.7570023422515338,105.49300742264107,102.36703371643532,105.49300742264107,102.36703371643532,96.82746524869006,117.96755700266115,101.82191355962468,112.73078342740968,0.23677588647193246,4,-0.05625576297095522,958.0,1196.0,1028.1375000000003,0.9317819844135631,1.163268531689584,0,0.07142857142857142,-20.250521432017898,345,300,73.36862328518912
345,Northwestern St.,Slnd,4-25,88.23935002573123,349,109.87591174247413,285,0.07433473000608444,345,6,23,1,17,1-17,0.3672872104628999,0.4080740101926626,0.34236194396137837,0.3672872104628999,0.4080740101926626,0.34236194396137837,0.8813955800176544,0.8067487591528948,102.19207106617964,105.12009600783664,102.19207106617964,105.12009600783664,88.01018721993486,111.11381342532624,89.3906421153608,112.20384293252592,0.06824509305252166,3,-0.12888416863016405,1120.0,1371.0,1262.4124999999997,0.8871902013010805,1.0860158624855192,0,0.05555555555555555,-20.121350616623292,341,347,70.47168340573683
346,Florida A&M,MEAC,9-25,94.24733560003364,331,117.65649419294287,343,0.07234337959976365,346,9,25,7,9,7-9,0.3427332857966114,0.5674851698420487,0.1357413871458312,0.3427332857966114,0.5674851698420487,0.1357413871458312,0.8748545762371264,0.7588121118181621,100.48461683304939,108.22063153660125,100.48461683304939,108.22063153660125,94.38519728711519,120.45157499493683,87.86009123424374,104.59756511078582,0.11864675646426484,3,0.0029871978643316033,1207.0,1266.0,1159.4375000000002,1.0410220473289848,1.0919087919788688,0,0.4375,-19.0532369376973,337,158,68.42894208007104
347,Coppin St.,MEAC,5-27,86.1596233497294,351,109.70494657175007,282,0.05850718426691303,347,5,27,5,11,5-11,0.35813813477999473,0.5889495058726888,0.15462118050695495,0.35813813477999473,0.5889495058726888,0.15462118050695495,0.8555188942438817,0.7192992686538114,100.58831434766167,107.23338715530636,100.58831434766167,107.23338715530636,88.45210416943019,110.89019942676174,76.7873150766941,105.2164887301288,0.026026305532579876,3,-0.0427489065809212,1094.0,1177.0,1143.9624999999999,0.9563250543614848,1.0288798802408297,0,0.3125,-20.901205822851143,346,271,68.66848808657224
